Mã code,Tiêu đề,Ngày đăng,Quận/Huyện,Phường/Xã,Tổng giá,Giá theo m²,Diện tích,Số tầng,Số phòng ngủ,"Số phòng tắm, vệ sinh",Pháp lý,Nội thất,Mô tả
45673160,Nhà riêng tại xã Đại Áng,05/05/2026,Thanh Trì,"(Xã Ngọc Hồi, Hà Nội mới)","6,45 tỷ","~157,32 triệu/m²",41 m²,4 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,"Nội thất bao gồm điều hòa, tủ lạnh, giường...","Nhà riêng tại Xã Ngọc Hồi, Hà Nội, trước đây Huyện Thanh Trì, Hà Nội là một lựa chọn lý tưởng cho những ai đang tìm kiếm một không gian sống thoải mái và tiện nghi.
+ Diện tích 41m² với 4 phòng ngủ và 3 phòng tắm.
+ Pháp lý đầy đủ, sổ đỏ.
+ Nội thất bao gồm điều hòa, tủ lạnh, giường...
+ Ngõ vào rộng 2.3m, thuận tiện cho việc di chuyển.
+ Mặt tiền 3.2m, phù hợp cho việc kinh doanh nếu cần.
+ Hướng cửa chính và ban công đều hướng Đông Nam, mang lại ánh sáng tự nhiên và không khí thoáng đãng.
Liên hệ để biết thêm thông tin chi tiết qua số điện thoại
0978 010 ***
và tên Nguyễn Cao Quảng."
45457536,Căn hộ chung cư tại Khu đô thị Trung Hòa - Nhân Chính,06/05/2026,Cầu Giấy,"(Phường Yên Hòa, Hà Nội mới)","9,85 tỷ","~85,65 triệu/m²",115 m²,NAN,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán 17T - Hoàng Đạo Thúy, KĐT Trung Hòa Nhân Chính, 115m², 3PN, giá tốt!
0975 118 ***
.
- Diện tích 115m², 3PN, 2WC, full nội thất cao cấp chỉ việc đến ở.
- Khu quần thể khu đô thị Trung Hòa Nhân Chính, đầy đủ tiện ích, dịch vụ hoàn hảo.
- Sổ chính chủ sẵn giao dịch.
- Giá bán có thỏa thuận.
- Liên hệ xem nhà MS Vân:
0975 118 ***
(Call/zalo)."
45506639,Căn hộ chung cư tại Moonlight 1 - An Lạc Green Symphony,08/04/2026,Hoài Đức,"(Xã Sơn Đồng, Hà Nội mới)","6,3 tỷ","~78,75 triệu/m²",80 m²,NAN,3 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,"* Chủ đã Thiết kế: 2PN + 1 (đã cải tạo thành 3PN), tối ưu công năng sử dụng.
- Hướng: Cửa chính Tây Bắc ban công Đông Nam (thoáng mát, đón gió).
- Nội thất: Full nội thất cao cấp.
- Bếp đầy đủ: Bếp từ Hafele, hút mùi, tủ bếp hiện đại.
- Khách mua chỉ cần xách vali vào ở ngay.
* Tiện ích nội khu đẳng cấp:
- Bể bơi, phòng gym, yoga.
- Khu vui chơi trẻ em.
- Khu đạp xe, chèo thuyền kayak, đạp vịt.
- Siêu thị, dịch vụ đầy đủ.
* Vị trí thuận tiện:
- Gần nhiều trường học từ mầm non đến THPT (quốc tế và công lập): Đoàn thị điểm, xuân phương.
- Sát Vành Đai 3.5, Quốc lộ 70 di chuyển nhanh vào nội thành.
- Mật độ xây dựng thấp.
- Không gian sống xanh, sạch, thoáng đãng.
Hỗ trợ khách hàng:
- Hỗ trợ thủ tục pháp lý, giấy tờ đầy đủ.
- Giá bán tốt nhất, làm việc trực tiếp chủ nhà.
- Đồng hành đến khi hoàn tất giao dịch.
DT 80m2
Liên hệ:
0905 436 ***
(An Bình Moonlight), hỗ trợ 24/7 để xem nhà và nhận thông tin chi tiết."
45474841,Nhà riêng tại đường Đình Thôn,01/05/2026,Nam Từ Liêm,"(Phường Từ Liêm, Hà Nội mới)",33 tỷ,"~431,94 triệu/m²","76,4 m²",7 tầng,NAN,NAN,Sổ đỏ.,Ko,"Địa chỉ: Khu Đình Thôn, Nam Từ Liêm.
Diện tích sổ: 76.4m² thực tế tầng 2 lên tầng 7 86m² x 6 tầng.
Diện tích sử dụng: Từ tầng 2 - 7 ~86m².
Mặt tiền: 6m.
Đường trước nhà: 9m, ô tô tránh ngày đêm.
Kết cấu: 6 tầng + 1 lửng, có thang máy.
Thiết kế chi tiết:
Tầng 1: Thông sàn, đang làm showroom + tiếp khách, 1 WC.
Tầng lửng: Không gian trưng bày.
Tầng 2: 1 phòng làm việc + 1 phòng ngủ khép kín.
Tầng 3,4: Mỗi tầng 2 phòng khép kín.
Tầng 5: 1 bếp + 1 phòng khách.
Tầng 6: 1 phòng thờ + 1 phòng ngủ khép kín.
Dòng tiền & lợi thế đầu tư:
Đang có khách Hàn thuê 80 triệu/tháng.
Hợp đồng dài hạn 10 năm, thanh toán 1 năm/lần, cọc 3 tháng.
Khách thuê dự kiến đầu tư thêm 4 - 5 tỷ để cải tạo toàn bộ + PCCC.
Chủ mới vào ký trực tiếp hợp đồng thuê.
Phân tích lợi ích:
Giá trị khách thuê đầu tư: ~5 tỷ.
Dòng tiền: 80tr x 12 tháng = ~1 tỷ/năm.
Quy đổi lợi ích ~6.2 tỷ.
Giá thực chỉ còn khoảng 26.8 tỷ cho tòa nhà 7 tầng thang máy khu lõi Đình Thôn.
Vị trí & tiện ích:
Trung tâm Đình Thôn Mỹ Đình, khu tập trung đông người Hàn sinh sống.
Khu kinh doanh sầm uất, nhu cầu thuê cao.
Gần trường Marie Curie Mỹ Đình.
Gần KĐT The Manor, The Emerald, Five Star.
Kết nối nhanh các trục: Phạm Hùng, Mễ Trì, Trần Văn Lai, Đỗ Đình Thiện, Hoàng Trọng Mậu.
Pháp lý: Sổ đỏ đẹp, sẵn sàng giao dịch.
Giá bán: 33 tỷ (thương lượng cần bán gấp).
Liên hệ: Anh Hưng
0989 857 ***
.
Chuyên môi giới mua bán, ký gửi BĐS thổ cư Hà Nội uy tín."
45403929,Nhà riêng tại phố Nguyễn Ngọc Vũ,07/05/2026,Cầu Giấy,"(Phường Cầu Giấy, Hà Nội mới)","19,8 tỷ","~196,04 triệu/m²",101 m²,7 tầng,17 phòng,17 phòng,Sổ đỏ/ Sổ hồng,NAN,"Chung cư mini - Nguyễn Ngọc Vũ - Cầu Giấy - thông Lê Văn Lương - Ô tô cứu hoả đỗ cách nhà 20m - lô góc 2 thoáng - thang máy - PCCC/GPXD.
- Bán tòa chung cư mini phố Nguyễn Ngọc Vũ diện tích 101m² giá chào 19.8tỷ thương lượng.
- Nhà mặt ngõ, ba gác đua, trước nhà 2.5m, hai thoáng vĩnh viễn, ngõ thông Thành Công, Láng Hạ, Đê La Thành. Sau quy hoạch mở đường ra sát mặt ngõ ĐLT.
- Nhà mới hoàn thiện 17 phòng studio cho thuê thu dòng tiền 95tr/tháng. Chủ tự vận hành đã full khách.
- Gần ra Đh Luật Hà Nội, gần Lao động Xã Hội, Ngoại thương, Ngoại giao,... Đông khách thuê giá thuê cao.
- Đủ PCCC/GPXD, sổ chính chủ sang tên ngay.
Liên hệ xem nhà Em Nam - Dòng tiền Hà Nội
0969 808 ***
."
44375801,Nhà riêng tại đường Phú Mỹ,24/04/2026,Nam Từ Liêm,"(Phường Từ Liêm, Hà Nội mới)",35 tỷ,"~291,67 triệu/m²",120 m²,9 tầng,NAN,NAN,Sổ đỏ/ Sổ hồng,NAN,"Phú Mỹ - Mỹ Đình - toà đa năng văn phòng - căn hộ dịch vụ - 120m² - 9 tầng - MT 12m - dòng tiền 250tr/tháng - 35 tỷ.
Bán tòa căn hộ dịch vụ Mỹ Đình 9 tầng full PCCC & GPXD ô tô đỗ cửa - ngõ thông.
Diện tích đất: 120m² CN 119m².
Chỉ 10m ra đường ô tô tránh, 20m tới phố Nguyễn Hoàng, vài bước ra bến xe Mỹ Đình, kết nối cực thuận tiện các trục chính như Phạm Hùng, Lê Đức Thọ, Trần Bình...
Gần các trường đại học, văn phòng, khu dân cư đông đúc tỉ lệ lấp đầy phòng luôn cao.
- Sổ đỏ chính chủ giao dịch ngay.
Liên hệ: Mrs Tâm:
0965 118 ***
- thương lượng chính chủ.
E Tâm chuyên bất động sản nhà phố và dòng tiền giá tốt hàng kín rất hận hạnh được hợp tác cùng các quý anh chị."
45531925,Nhà riêng tại đường Cầu Giấy,27/04/2026,Cầu Giấy,"(Phường Cầu Giấy, Hà Nội mới)","23,5 tỷ","~398,3 triệu/m²",59 m²,NAN,NAN,NAN,Sổ đỏ/ Sổ hồng,NAN,"* Chính chủ cần bán gấp căn nhà lô góc cực đẹp tại khu phân lô cán bộ quận Cầu Giấy. Vị trí đắc địa, không gian sống đẳng cấp hoặc làm văn phòng, spa cực chất.
* Thông số kỹ thuật ấn tượng:
- Diện tích: Sổ đỏ 59m² - Thực tế sử dụng từ tầng 1 là 70m².
- Mặt tiền: 6.2m (Cực hiếm, mang lại vẻ bề thế và phong thủy cực tốt).
- Vị trí: Lô góc 2 mặt tiền thoáng vĩnh viễn, mọi phòng đều ngập tràn ánh sáng tự nhiên.
- Pháp lý: Sổ đỏ chính chủ, phân lô vuông vắn, sẵn sàng sang tên.
* Vị trí vàng & Tiện ích:
- Giao thông: Đường trước nhà rộng, ô tô vào nhà hoặc đỗ cửa 24/7. Thuộc khu phân lô bàn cờ, kết nối các tuyến phố huyết mạch: Duy Tân, Xuân Thủy, Nguyễn Văn Huyên, Cầu Giấy.
- Tiện ích: Khu vực dân trí cao, an ninh tuyệt đối. Gần các trường đại học lớn, công viên Nghĩa Đô, công viên Cầu Giấy và các trung tâm thương mại sầm uất.
- Phù hợp: Vừa ở vừa kinh doanh, làm văn phòng công ty, phòng khám, Spa, hoặc cho thuê giá trị cao.
* Giá bán: 23.5 tỷ (Có thương lượng trực tiếp cho khách hàng thiện chí).
* Liên hệ xem nhà: Em Triệu Phúc (
0362 582 ***
- có zalo)."
44956456,Căn hộ chung cư tại MIPEC Towers,23/04/2026,Đống Đa,"(Phường Ô Chợ Dừa, Hà Nội mới)","10,5 tỷ","~100,19 triệu/m²","104,8 m²",NAN,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất.,"Chủ nhà chuyển công tác cần bán gấp CHCC 3 phòng ngủ tòa Mipec Tower 299 Tây Sơn, Đống Đa.
- Diện tích 104,8m² thiết kế nguyên bản 2 ngủ, 2 vệ sinh(sửa được 3 ngủ rất dễ).
- Cửa hướng Đông Nam, ban công hướng Tây Bắc, căn hộ nằm đúng khe thoáng giữa 2 tòa nhà nên rất mát.
- Nhà hiện đang để trống đã đầy đủ nội thất, khách mua có thể vào ở ngay.
- Pháp lý: Sổ đỏ chính chủ, sẵn sang tên ngay.
- Giá bán: 10,5 tỷ(thương lượng).
Liên hệ:
0988 669 ***
."
45685179,Nhà riêng tại đường Láng,07/05/2026,Đống Đa,"(Phường Đống Đa, Hà Nội mới)","23,5 tỷ","~368,34 triệu/m²","63,8 m²",7 tầng,18 phòng,18 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán tòa chung cư mini phố Láng, khu vực Ngã Tư Sở 18 phòng khép kín, doanh thu ổn định 1.2 tỷ/năm, mặt ngõ ba gác thông thoáng, cách ô tô chỉ 20m, 2 thoáng trước sau, khu vực đông dân cư, nhu cầu thuê cực cao, luôn kín phòng.
LH
0963 690 ***
.
Bán tòa chung cư mini Láng diện tích 63.8m² x 7 tầng, thiết kế hiện đại, 18 phòng khép kín, full GPXD + PCCC.
Vị trí đắc địa, giao thông thuận tiện, kết nối nhanh với Ngã Tư Sở, Tây Sơn, Nguyễn Trãi, Trường Chinh, Láng Hạ, Yên Lãng, Thái Hà, Chùa Bộc,...
Khu vực tập trung đông sinh viên, dân văn phòng, gần nhiều trường đại học lớn: Đại học Thủy Lợi, Đại học Công Đoàn, Học viện Ngân hàng, Đại học Y Hà Nội, Đại học Bách Khoa.
Sổ đỏ vuông đẹp, pháp lý rõ ràng, giao dịch nhanh.
Giá chào: 23.5 tỷ, có thương lượng cho khách thiện chí.
Liên hệ: Thảo
0963 690 ***
để xem nhà và tư vấn chi tiết."
45576148,Nhà riêng tại phường Yên Hòa,06/05/2026,Cầu Giấy,"(Phường Yên Hòa, Hà Nội mới)","9,1 tỷ","~284,38 triệu/m²",32 m²,5 tầng,NAN,NAN,Sổ đỏ,Cơ bản,"* Chính chủ gửi bán căn nhà dân xây kiên cố - trung tâm quận Cầu Giấy - ngõ thông rộng - sát ô tô
- Do không có nhu cầu sử dụng, gia đình chị Phượng cần chuyển nhượng căn nhà tự xây cực kỳ tâm huyết tại khu vực sầm uất nhất quận Cầu Giấy.
1. Thông số vàng:
- Diện tích: 32m².
- Mặt tiền: Rộng, thoáng, đón ánh sáng tự nhiên.
- Số tầng: 5 tầng khung cột bê tông chắc chắn (Thiết kế hiện đại, tối ưu công năng).
- Pháp lý: Sổ đỏ chính chủ, vuông đẹp, sẵn sàng giao dịch.
2. Thiết kế công năng:
- Tầng 1: Phòng khách sang trọng, bếp, vệ sinh.
- Tầng 2, 3, 4: Mỗi tầng 1 phòng ngủ rộng + vệ sinh khép kín (Phòng nào cũng có cửa sổ).
- Tầng 5: Phòng thờ, sân phơi đồ thoáng đãng.
3. Vị trí và Tiện ích:
- Vị trí đắc địa: Nhà nằm trong ngõ rộng, giao thông thuận tiện. Chỉ cách đường lớn/đường ô tô vài bước chân.
- Khu vực dân trí: An ninh cực tốt, hàng xóm thân thiện, yên tĩnh.
- Tiện ích xung quanh: Gần các trường đại học lớn (ĐHQG, Sư Phạm, Báo chí...), bệnh viện, công viên Cầu Giấy và các trung tâm thương mại lớn.
4. Giá bán:
- Giá: 9.1 tỷ (Có thương lượng cho khách hàng thiện chí mua nhanh).
* Liên hệ xem nhà: Em Triệu Phúc (
0362 582 ***
- có Zalo)."
44822650,Nhà riêng tại phố Hoàng Sâm,06/05/2026,Cầu Giấy,"(Phường Nghĩa Đô, Hà Nội mới)","20,6 tỷ","~381,48 triệu/m²",54 m²,5 tầng,NAN,NAN,Sổ đỏ/ Sổ hồng.,Cơ bản,"* Cả phố gần như không có nhà bán - Cơ hội duy nhất thời điểm này.
- Địa chỉ: Phố Hoàng Sâm - Phường Nghĩa Đô - Quận Cầu Giấy - Hà Nội. DT 54m².
- Loại hình: Nhà ở riêng lẻ - khu phân lô quân đội.
- Đường trước nhà: Ô tô tránh nhau, dừng đỗ thuận tiện.
* Điểm nổi bật không thể bỏ qua:
- Cực hiếm: Cả tuyến phố Hoàng Sâm rất ít nhà giao dịch, hiện chỉ duy nhất 1 căn chào bán.
- Thuộc khu phân lô quân đội, hạ tầng đồng bộ, đường bàn cờ.
- Khu vực dân trí cao - an ninh tuyệt đối - môi trường sống văn minh.
- Vị trí đẹp, phù hợp ở lâu dài, làm văn phòng, hoặc giữ tài sản giá trị cao.
* Kết nối & tiện ích:
- Gần Hoàng Quốc Việt - Nguyễn Khánh Toàn - Trần Cung - Công viên Nghĩa Đô.
- Xung quanh là trường học, bệnh viện, cơ quan nhà nước.
- Di chuyển nhanh sang Ba Đình, Tây Hồ, trung tâm Cầu Giấy.
* Giá bán: 20,6 tỷ - có thương lượng.
* Sổ đỏ chính chủ - pháp lý sạch - giao dịch an toàn.
* Liên hệ xem nhà miễn phí: Em Triệu Phúc (
0362 582 ***
- có zalo)."
45550427,Căn hộ chung cư tại Sunshine Riverside,06/05/2026,Tây Hồ,"(Phường Phú Thượng, Hà Nội mới)","9,2 tỷ","~92,93 triệu/m²",99 m²,NAN,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,"- Căn góc 3 ngủ 99m giá 9,2 tỷ | rẻ nhất Sunshine Riverside hiện tại.
Hàng hiếm vừa ra khách nhanh tay còn, chậm là mất!
Thông tin căn hộ:
Diện tích: 99m².
Thiết kế: 3PN 2WC.
Toà: R3 (căn góc đẹp nhất toà).
Tình trạng: Nhà nguyên bản không nội thất (thoải mái thiết kế theo ý thích).
Giá 9,2 tỷ.
Lh:
0963 004 ***
."
45435861,Nhà mặt phố tại phố Hoàng Cầu,04/05/2026,Đống Đa,"(Phường Đống Đa, Hà Nội mới)",28 tỷ,"~518,52 triệu/m²",54 m²,5 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Siêu phẩm mặt phố Hoàng Cầu - 54m² 5 tầng MT 4.6m - Kinh doanh via hè ô tô dừng đỗ - View hồ Hoàng Cầu - 2 thoáng - Giá tốt hiếm có!
- Hoàng Cầu là con phố VIP bậc nhất Đống Đa. Giao thôgn thuận tiện tiếp giáp các phố trung tâm như Xã Đàn, Ô Chợ Dừa, Hào Nam, Thái Hà, Chùa Bộc, Láng Hạ, La Thành, Yên Lãng...
- Nhà nằm trên mặt phố đoạn đẹp nhất phố Hoàng Cầu, view trọn hồ Hoàng Cầu. Xung quanh tập trung nhiều cơ quan, văn phòng, công viên, hồ nước, trường học...Khu vực đáng sống bậc nhất quận Đống Đa, phong thủy tốt , hàng xóm toàn công chức, doanh nhân dân trí cao.
- Nhà hiện đang cho thuê kinh doanh dòng tiền 500 triệu/năm.
- Sổ đỏ chính chủ sẵn sàng giao dịch.
Liên hệ em Kiên
0988 054 ***
chuyên mua bán, tìm theo đơn đặt hàng, ký gửi nhà đất Hà Nội."
45098334,Căn hộ chung cư tại The Golden An Khánh,04/05/2026,Hoài Đức,"(Xã An Khánh, Hà Nội mới)","3,85 tỷ","~58,33 triệu/m²",66 m²,NAN,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Căn hộ nhà em đã về ở từ 2019 em vẫn chăm chút từng góc nhỏ nên vẫn rất mới ạ.
DT sử dụng 66m², thiết kế 2 ngủ.
Cửa chính Tây Bắc - BC Đông Nam yên tĩnh, hút gió
Tầng 16/18, hành lang, lô gia, ban công em đã ốp đá sạch sẽ, cỏ cây xanh mát quanh năm ạ.
Nhà em sẽ để lại hết nội thất liền tường như ảnh.
Sổ nhà em cất két có thể giao dịch luôn được ạ
Các bác quan tâm LH:
0828 226 ***
để xem nhà 24/24."
45266760,Căn hộ chung cư tại The Sapphire 1 - Vinhomes Ocean Park,25/04/2026,Gia Lâm,"(Xã Gia Lâm, Hà Nội mới)","5,1 tỷ","~68,18 triệu/m²","74,8 m²",NAN,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Trang bị nội thất đầy đủ.,"Chính chủ cần bán gấp căn hộ 3PN tòa S1.01 tầng 19 căn số 11.
View siêu thoáng cam kết đẹp như ảnh.
Vị trí: Tòa S1.01 gần trường Vinshool, gần nhà xe nổi,...
Diện tích: 74.8m² rộng rãi thiết kế thông minh với 3 phòng ngủ, 2 WC, phòng khách, bếp, logia.
Trang bị nội thất đầy đủ hiện đại gỗ An Cường, 3 Phòng ngủ được thế kế tối ưu không gian nên rất rộng và thoáng.
Bãi đỗ xe rộng rãi, an ninh nghiêm ngặt 24/7 tiện ích nội khu đỉnh cao: Biển hồ, công viên, gym, TTTM, trường học...
Phù hợp: Hộ gia đình, đầu tư cho thuê hoặc người cần môi trường sống xanh sạch hiện đại.
Giá bán: 5,1 tỷ thương lượng trực tiếp cam kết giá tốt nhất cho người thiện chí.
Liên hệ chính chủ và đàm phán giá Ms Hoa:
0986 784 ***
.
Cam kết ảnh thật 100%."
44576647,Nhà riêng tại đường Ba La,06/05/2026,Hà Đông,"(Phường Phú Lương, Hà Nội mới)","15,3 tỷ","~278,18 triệu/m²",55 m²,7 tầng,NAN,NAN,Sổ đỏ/ Sổ hồng,Đầy đủ,"Chính chủ gửi bán nhanh nhà phân lô đấu giá Man Bồi Gốc Găng. DT 55m² (CN 51m²) - 7 tầng, thang máy.
+ Nhà vị trí đẹp, khu phân lô, ô tô tránh, vừa ở vừa làm VP cty thì quá đẹp, ô tô để cả dãy thoáng trước sau, cạnh quán cafe, đối diện trường Mầm non, mấy bước chân ra đường QL21B, QL6 gần trường đại học Đại Nam, Cao đẳng KT Y Dược, Cao đẳng Thương Mại... Tiện ích bạt ngàn.
+ Thiết kế: Nhà 7 tầng và đầy đủ công năng sử dụng.
* Sổ vuông đẹp, chủ thiện chí bán.
* Giá: 15.3 tỷ có thương lượng.
* Hãy liên hệ E Thảo:
0865 731 ***
để xem nhà và mua giá tốt nhất."
45627382,"Nhà biệt thự, liền kề tại đường Huy Du",25/04/2026,Nam Từ Liêm,"(Phường Từ Liêm, Hà Nội mới)","57,8 tỷ","~566,67 triệu/m²",102 m²,8 tầng,10 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán liền kề phố Huy Du - Nam Từ Liêm - kinh doanh - 2 mặt tiền trước sau - Ô Tô Tránh - Vỉa hè - 7 tầng 1 hầm - Giá: 57.8 tỷ có TL.
Vị trí: Trung tâm hành chính Quận Nam Từ Liêm. Ngõ thông, đường siêu rộng, Di chuyển cực kỳ thuận tiện.
Diện tích: 102m² xây 8 tầng 1 hầm. Thang máy. Thiết kế tầng 2 phòng khép kín, full nội thất. Đang cho thuê 80tr/ tháng.
Phù hợp khách hàng làm văn phòng, để ở, giữ tiền đều đẹp.
Giá: 57.8 tỷ có thương lượng với khách thiện chí. Chủ thiện chí bán.
Pháp lý: Sổ đỏ vuông vắn, phân lô sẵn sàng giao dịch.
Gọi ngay:
0833 668 ***
Em Long để nhận thông tin và xem nhà, gặp chính chủ.
Miễn MG, QC và Đăng tin làm phiền."
45271545,Căn hộ chung cư tại Imperia Garden,29/04/2026,Thanh Xuân,"(Phường Thanh Xuân, Hà Nội mới)","7,8 tỷ","~97,87 triệu/m²","79,7 m²",NAN,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Full nội thất. (bếp từ Boss; điều hòa âm trần... ).,"Chủ nhà cần tiền giảm sốc 300 triệu căn góc 2PN (căn góc) đẹp nhất dự án Imperia Graden 203 Nguyễn Huy Tưởng.
- Địa chỉ: 203 Nguyễn Huy Tưởng - Thanh Xuân - Hà Nội.
- Căn 2PN đều sáng, các phòng đều vuông vức. 79.7m².
- Ban công view đẹp + có slot đỗ ô tô.
- Full nội thất (bếp từ Boss; điều hòa âm trần... ).
- Giá công khai: 7,8 tỷ.
Khách quan tâm LH: (SĐT/Zalo)
0987 907 ***
(miễn tiếp MG + QC)."
